headline,lead_paragraph,pub_date,web_url,word_count
Parking-Tag Record Rises,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9A06E0D9143FE731A25756C1A9679C946192D6CF,50
"CENSORSHIP BARS IN WORLD MOUNT; Associated Press Survey Finds One-Fourth of the Populated Area Restraining News NO BARRIERS HAVE FALLEN Curbs Are Most Stringent in Burma, Egypt, Indo-China, Israel, Iran and Russia CENTRAL EUROPE IRON CURTAIN COUNTRIES EASTERN ASIA MIDDLE EAST SOUTH AFRICA SOUTH AMERICA","New barriers to the free flow of news have been erected in the last six months, and no major barriers have come down.",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9E0DE0D9143FE731A25756C1A9679C946192D6CF,1456
WOMAN CHARGES JILTING; Ex-Secretary Accuses Wiley in Breach of Promise Suit,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9C01EFD9143FE731A25756C1A9679C946192D6CF,151
ADIRONDACK HERITAGE,"The Joint Legislative Committee on River Regulation, headed by Assemblyman Ostrander, is holding hearings in various parts of the state to arrive at a sounder basis for the better conservation and use of the state's river waters.",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9B0CE1D8143FE731A25756C1A9679C946192D6CF,284
"New Hospital in Canton, N.Y., 1,000th Aided by U.S. Funds; Unit to Operate With Two Others Near By an Example of Federal-State Planning U.S. Shares In Costs Also Do Laboratory Work","In the small up-state New York town of Canton, ceremonies will be held Friday to mark the completion of plans for a new fifty-bed hospital.",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9404EFD9143FE731A25756C1A9679C946192D6CF,875
"7 AUTOS IN SMASH-UP; Driver 'Blacks Out,' Hits 4 Others, Causes 2 More to Crash",,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9A07EFD9143FE731A25756C1A9679C946192D6CF,146
"MISS POWERS TO BE BRIDE; Fiancee of Dr. E.N. Goodman, on Staffs of Hospitals Here",,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9C05E6D8143FE731A25756C1A9679C946192D6CF,155
"Prisoner of War, No. 1","IT was not an honorable distinction in Japan that Ensign Kazuo Sakamaki held: P.O.W., No. 1. He was the skipper of one of the five twoman Japanese submarines that were released from large submarines off Pearl Harbor the ...",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9907E7D7143FE731A25756C1A9679C946192D6CF,404
Tito's Dilemma: His Link With the West; He is in the awkward position of having to push communism at home while seeking Western aid. Tito's Dilemma,"BELGRADE. FOR a country which depends for its salvation on the friendly attitude of the West, Tito's Yugoslavia is behaving with singular truculence toward us. Some of this behavior springs from the traditional patriotic pride of the Yugoslavs, and particularly the Serbs among them; ...",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9400EFD8143FE731A25756C1A9679C946192D6CF,2604
"YACHTSMAN'S WIFE, INFANT DIE IN FIRE; Early Morning Blaze Razes Robert F. Hart Jr. Home on Lake Ontario","WATERTOWN, N.Y., Jan. 14-- The wife and child of Robert F. Hart Jr., prominent boat dealer, yachtsman and friend of John Foster Dulles, perished early this morning in a fire that leveled their $25,000 ranch-type home on Point Salubrious, Lake Ontario, about fifteen miles from here.",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9C03EED9143FE731A25756C1A9679C946192D6CF,330
WHEAT ADVANCED BY WEATHER NEWS; Cold Reported From Unprotected Fields--Export SalesAlso Aid Market,"CHICAGO, Jan. 14 (AP)--Grains worked their way upward in a somewhat hesitant fashion on the Board of Trade today. The better tone in stocks in New York had a favorable influenbe on sentiment here.",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9D05E2D8143FE731A25756C1A9679C946192D6CF,983
TOWARD POLICY IN ASIA,"The vast problem of United States relationships to Asia is gradually coming more sharply into focus. It has been, during the past week, the subject of broad and occasionally bitter debate. Congressional committees have called upon high officers in the executive branch to explain, and in some ...",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=980CE1D8143FE731A25756C1A9679C946192D6CF,739
COMMUNISTS ADMIT WEST ZONE FAILING; Party Press in Germany Holds Its Aims Are Not Achieved New Leadership Is Needed,"FRANKFORT, Germany, Jan. 4--By their own testimony published in their party press today, West German Communists are ailing to achieve their aims and require new leadership.",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9B06E1D9143FE731A25756C1A9679C946192D6CF,191
Merker--Pinkham,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9E00E7D8143FE731A25756C1A9679C946192D6CF,80
Principal Points in Code For 'Sanity' in Athletics,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9501E0D8143FE731A25756C1A9679C946192D6CF,152
Obituary 11 -- No Title,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9501E6D8143FE731A25756C1A9679C946192D6CF,4848
WOMEN'S CLUB CALENDAR FOR THE COMING WEEK,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9F0CE7D8143FE731A25756C1A9679C946192D6CF,1698
JAY C. O'BRIEN TO WED MISS TOBIN OF ALBANY,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9904E7D8143FE731A25756C1A9679C946192D6CF,149
INSURED LOAN BODIES SHOW RISE IN ASSETS,"A record number of admissions to insurance for any year since the period immediately following the creation by Congress in 1934 of insurance protection for associations, has been reported by William ...",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9500E6D7143FE731A25756C1A9679C946192D6CF,207
NEWS OF THE WORLD OF STAMPS; Ex-King Carol of Rumania To Sell Part of His Collection Here Postal Paper NEW ISSUES,"RUMANIA'S former King Carol II, who at the age of 5 began collecting stamps, and now owns the world's next to the rarest, a Swedish 1851 error-variety which he bought while on the throne, continues his interest in philately while in exile in Portugal.",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9502E4D8143FE731A25756C1A9679C946192D6CF,956
HAILS WORK HERE IN MENTAL HEALTH; Regional Head of F.S.A. Sees Gains in Local-State-Federal Ties as Programs Grow Heads Consultants,"Mental health activities in this area have made ""tremendous strides"" in the last year, Joseph B. O'Connor, regional director of the Federal Security Agency, declared yesterday.",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9B0DEFD9143FE731A25756C1A9679C946192D6CF,532
PEACE GROUP ELECTS; Jane Evans Is Second Woman to Head Conference,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9E03EED9143FE731A25756C1A9679C946192D6CF,127
CANISIUS NIPS NOTRE DAME; Muller Sparks Late Surge for 53-50 Basketball Victory,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9803E0D8143FE731A25756C1A9679C946192D6CF,185
Herring Outpoints Holt,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9E01E0D8143FE731A25756C1A9679C946192D6CF,53
PROGRAMS IN REVIEW; A TENSE MOMENT IN A TELEVISION DRAMA,TELEVISION society turned out in full force the other evening for the premiere of Ken Murray's variety show on CBS (8 P.M. on alternate Saturdays). In rented limousines they drove up to the Maxine Elliott Theatre and accommodatingly agreed to daily in the lobby so that they could sing the praises of a show they hadn't yet seen.,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9C01E4D8143FE731A25756C1A9679C946192D6CF,1119
Obituary 2 -- No Title,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9907E6D8143FE731A25756C1A9679C946192D6CF,276
News of Ships; Panama Governor Replies to Charges That Canal Has 'Paper Deficit' Munitions Board Aide Named Yarmouth Sailings Planned Examinations Are Resumed,"Gov. Francis K. Newcomer of the Panama Canal formally replied last week to a letter addressed to him last month by Frazier A. Bailey, president of the National Federation of American Shipping, Inc., in which Mr. Bailey protested a proposed increase in Canal tolls.",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9403E6D8143FE731A25756C1A9679C946192D6CF,585
POLICEMAN LEADS CHURCH; Quits Jacket for Cutaway Twice Weekly as Science Reader,"ELIZABETH, N.J., Jan. 14-- In his spare time, Patrolman George Koellhoffer, a member of the police department, doffs his uniform and gets into striped trousers and cutaway to serve as a lay reader at the First Church of Christ, Scientist, here.",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=990CE1D9143FE731A25756C1A9679C946192D6CF,141
N.Y.U. Fencers Triumph,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9E0CE0D8143FE731A25756C1A9679C946192D6CF,37
Obituary 12 -- No Title,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9C00E6D8143FE731A25756C1A9679C946192D6CF,499
WORN TIE BOTHERS MAYOR OF 45TH ST.; A VETERAN OF SHOW BUSINESS,"Willie Cohan, the Mayor of Forty-fifth Street, (the long block between Broadway and Eighth Avenue), who has just had an anniversary--his fifty-fifth year in show business--showed up at exactly 4 P.M. yesterday and took up his post as chief stagedoor man at the Music Box Theatre, and said: ""Just another day in show business.""",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9904EED9143FE731A25756C1A9679C946192D6CF,590
CAUTIOUS OPTIMISM FELT BY RETAILERS; End Record N.R.D.G.A. Parley Better Fortified to Tackle Problems Seen in 1950 Sums Up Outlook Parking Lots Established,"Retailers left the record-breaking National Retail Dry Goods Association convention last week with a spirit of cautious optimism. The sessions were held at the Statler Hotel here where total registration by unofficial attendance count was estimated to be around 4,000.",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9804E2D8143FE731A25756C1A9679C946192D6CF,806
"PENSIONS GRANTED, STEEL STRIKE OFF; 10,000 at Alco Plants Were Set for Walkout Tonight-- Wages Not an Issue","BUFFALO, Jan. 14 (AP)--The United Steelworkers, CIO, tonight canceled a strike of almost 10,000 employes of the American Locomotive Company in New York State and Pennsylvania, scheduled for a minute before midnight tomorrow.",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9504EED9143FE731A25756C1A9679C946192D6CF,268
Senora Peron Leaves Hospital,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9407EFD9143FE731A25756C1A9679C946192D6CF,37
SONJA HENIE SHOW WILL OPEN FRIDAY; STARS OF 1950 HOLLYWOOD ICE REVUE,"Sonja Henie, the first lady of the skating rinks, will be back in town this week. Her Hollywood Ice Revue will open its thirteenth annual run at Madison Square Garden on Friday.",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9D05EFD8143FE731A25756C1A9679C946192D6CF,403
Meter Is Hitching Post For Junk Wagon Horse,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9A07EED9143FE731A25756C1A9679C946192D6CF,136
Child to Mrs. W.B. Shealy Jr.,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9500E7D8143FE731A25756C1A9679C946192D6CF,49
"ELSIE LAWALL BETROTHED; Will Be Wed in June to Richard A. Dougherty, Newspaper Man",,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9A0DE7D8143FE731A25756C1A9679C946192D6CF,148
OUTLOOK IS BRIGHT FOR HOME BUILDING; Jersey Brokers and Developers Stress Demand for Medium and Low-Priced Units,"Brokers and builders in New Jersey see a continued demand during 1950 for new dwellings, particularly those in the medium and lower-priced field. They also note a need for mass construction of low-rent apartments.",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9F01E6D7143FE731A25756C1A9679C946192D6CF,371
British Freighter Damaged,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9F04E1D9143FE731A25756C1A9679C946192D6CF,31
PLANS THREE AWARDS; Architects' Institute to Give Honors for Buildings,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9C01E6D7143FE731A25756C1A9679C946192D6CF,180
BRIDGES' FIGHT IN COURT IS FULL OF MELODRAMA; Lawyers Batter Government's Effort To Prove Him a Communist Leader,"SAN FRANCISCO, Jan. 14-- The ""SRO"" sign is out every day at Federal Courtroom 276, where the Harry Bridges perjury-conspiracy trial, which opened its long run on Nov. 14, is still offering some of the best drama in town.",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9904E0D8143FE731A25756C1A9679C946192D6CF,788
"SALLY LENDERKING WED IN GREAT NECK; Gowned in Ice-Blue Satin at Her Marriage to Gifford H. Stanton, Navy Veteran","GREAT NECK, L.I., Jan. 14-- The marriage of Miss Sally Lenderking, daughter of Mrs. Marion Groser Lenderking of Great Neck, and William Raymond Lenderking of Pasadena, Calif., to Gifford Horton Stanton, son of Lindley B. Stanton and the late Mrs. Stanton, took place here this afternoon in ...",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9D04E6D8143FE731A25756C1A9679C946192D6CF,265
ANNE INEZ M'CAFFREY IS WED IN MONTCLAIR,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9D02E7D8143FE731A25756C1A9679C946192D6CF,199
To Be Installed as Head Of Oldest Grocery Body,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9A03E2D8143FE731A25756C1A9679C946192D6CF,79
"SOCCER BERTHS GO TO MAHRER, GRILLO; Brooklyn College Men Placed on All-America--Jeffrey, Penn State, Honored",Announcement of the All-America team and presentation of the annual Honor Award highlighted the final session of the National Soccer Coaches Association convention at Brooklyn College yesterday afternoon. William Jeffrey of Penn State received the Honor Award.,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9F03E0D8143FE731A25756C1A9679C946192D6CF,383
J.P. CROWLEY DEAD; RETIRED PHONE AIDE,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9F07E6D8143FE731A25756C1A9679C946192D6CF,138
PROTEST ON TRADEMARK; Schoenberg Asks Stress On What He Has to Say Matter of Method Made Public,IT looks as if the time has come when audiences will listen to my music with more favor and kindness. This seems to me the given moment to do also something in my favor.,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9E07E4D8143FE731A25756C1A9679C946192D6CF,589
Sports of the Times; A Baseball Mystery,"LET'S be honest about it. The Chicago Cubs have practically everything. They have a millionaire owner in Phil Wrigley. They have the prettiest ball park in the major leagues. They have the most lucrative franchise in baseball, unfailingly drawing a million customers a ...",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9406E0D8143FE731A25756C1A9679C946192D6CF,1173
Article 5 -- No Title,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9B0CEED8143FE731A25756C1A9679C946192D6CF,170
BETTY HOWE TAKES TITLE; Defeats Miss Austin in U.S. Women's Squash Racquets,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9A07EFD8143FE731A25756C1A9679C946192D6CF,110
India's Envoy Meets Stalin,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9403E1D9143FE731A25756C1A9679C946192D6CF,68
GET ELIZABETH SITES FOR 123-UNIT HOUSING,,1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9800E6D7143FE731A25756C1A9679C946192D6CF,145
ART BY REMBRANDT TO BE SHOWN HERE; THREE CHARITY AIDES AND A FIANCEE,"Well-known women of society are serving on the executive committee for the exhibition of Rembrandt paintings, sketches and etchings in behalf of the Public Education Association, which will open with a private preview on Wednesday night at the Wildenstein Galleries, 19 East Sixtyfourth Street.",1950-01-15,http://query.nytimes.com/gst/abstract.html?res=9D01E7D8143FE731A25756C1A9679C946192D6CF,343
